Sample in Buffer,Sample in Window,TRIGGER,MyRtl_i/filter_sg_0_audio_ce,MyRtl_i/filter_sg_0_audio_out[19:0]
8825,8825,0,1,91
8826,8826,0,1,79
8827,8827,0,1,64
8828,8828,0,1,52
8829,8829,0,1,43
8830,8830,0,1,27
8831,8831,0,1,17
8832,8832,0,1,7
8833,8833,0,1,-12
8834,8834,0,1,-25
8835,8835,0,1,-35
8836,8836,0,1,-51
8837,8837,0,1,-63
8838,8838,0,1,-74
8839,8839,0,1,-87
8840,8840,0,1,-97
8841,8841,0,1,-109
8842,8842,0,1,-110
8843,8843,0,1,-121
8844,8844,0,1,-122
8845,8845,0,1,-126
8846,8846,0,1,-129
8847,8847,0,1,-129
8848,8848,0,1,-137
8849,8849,0,1,-136
8850,8850,0,1,-142
8851,8851,0,1,-141
8852,8852,0,1,-144
8853,8853,0,1,-148
8854,8854,0,1,-141
8855,8855,0,1,-143
8856,8856,0,1,-139
8857,8857,0,1,-134
8858,8858,0,1,-130
8859,8859,0,1,-122
8860,8860,0,1,-115
8861,8861,0,1,-110
8862,8862,0,1,-97
8863,8863,0,1,-86
8864,8864,0,1,-82
8865,8865,0,1,-72
8866,8866,0,1,-62
8867,8867,0,1,-55
8868,8868,0,1,-46
8869,8869,0,1,-40
8870,8870,0,1,-29
8871,8871,0,1,-22
8872,8872,0,1,-13
8873,8873,0,1,-8
8874,8874,0,1,6
8875,8875,0,1,11
8876,8876,0,1,17
8877,8877,0,1,26
8878,8878,0,1,33
8879,8879,0,1,35
8880,8880,0,1,38
8881,8881,0,1,44
8882,8882,0,1,53
8883,8883,0,1,55
8884,8884,0,1,59
8885,8885,0,1,61
8886,8886,0,1,55
8887,8887,0,1,58
8888,8888,0,1,60
8889,8889,0,1,63
8890,8890,0,1,67
8891,8891,0,1,74
8892,8892,0,1,74
8893,8893,0,1,81
8894,8894,0,1,89
8895,8895,0,1,98
8896,8896,0,1,97
8897,8897,0,1,106
8898,8898,0,1,111
8899,8899,0,1,116
8900,8900,0,1,123
8901,8901,0,1,122
8902,8902,0,1,126
8903,8903,0,1,126
8904,8904,0,1,128
8905,8905,0,1,132
8906,8906,0,1,135
8907,8907,0,1,136
8908,8908,0,1,132
8909,8909,0,1,131
8910,8910,0,1,127
8911,8911,0,1,120
8912,8912,0,1,106
8913,8913,0,1,98
8914,8914,0,1,92
8915,8915,0,1,80
8916,8916,0,1,69
8917,8917,0,1,63
8918,8918,0,1,48
8919,8919,0,1,31
8920,8920,0,1,18
8921,8921,0,1,11
8922,8922,0,1,-6
8923,8923,0,1,-23
8924,8924,0,1,-30
8925,8925,0,1,-46
8926,8926,0,1,-59
8927,8927,0,1,-69
8928,8928,0,1,-83
8929,8929,0,1,-93
8930,8930,0,1,-97
8931,8931,0,1,-107
8932,8932,0,1,-116
8933,8933,0,1,-118
8934,8934,0,1,-121
8935,8935,0,1,-127
8936,8936,0,1,-124
8937,8937,0,1,-132
8938,8938,0,1,-134
8939,8939,0,1,-139
8940,8940,0,1,-135
8941,8941,0,1,-137
8942,8942,0,1,-140
8943,8943,0,1,-144
8944,8944,0,1,-139
8945,8945,0,1,-136
8946,8946,0,1,-129
8947,8947,0,1,-121
8948,8948,0,1,-116
8949,8949,0,1,-107
8950,8950,0,1,-96
8951,8951,0,1,-87
8952,8952,0,1,-79
8953,8953,0,1,-74
8954,8954,0,1,-70
8955,8955,0,1,-60
8956,8956,0,1,-52
8957,8957,0,1,-41
8958,8958,0,1,-32
8959,8959,0,1,-29
8960,8960,0,1,-17
8961,8961,0,1,-9
8962,8962,0,1,-4
8963,8963,0,1,6
8964,8964,0,1,13
8965,8965,0,1,19
8966,8966,0,1,23
8967,8967,0,1,30
8968,8968,0,1,39
8969,8969,0,1,39
8970,8970,0,1,46
8971,8971,0,1,47
8972,8972,0,1,53
8973,8973,0,1,51
8974,8974,0,1,52
8975,8975,0,1,52
8976,8976,0,1,55
8977,8977,0,1,59
8978,8978,0,1,61
8979,8979,0,1,64
8980,8980,0,1,69
8981,8981,0,1,73
8982,8982,0,1,79
8983,8983,0,1,88
8984,8984,0,1,89
8985,8985,0,1,96
8986,8986,0,1,107
8987,8987,0,1,112
8988,8988,0,1,114
8989,8989,0,1,119
8990,8990,0,1,126
8991,8991,0,1,122
8992,8992,0,1,126
8993,8993,0,1,131
8994,8994,0,1,126
8995,8995,0,1,128
8996,8996,0,1,125
8997,8997,0,1,130
8998,8998,0,1,126
8999,8999,0,1,114
9000,9000,0,1,110
9001,9001,0,1,103
9002,9002,0,1,93
9003,9003,0,1,83
9004,9004,0,1,69
9005,9005,0,1,57
9006,9006,0,1,48
9007,9007,0,1,39
9008,9008,0,1,21
9009,9009,0,1,10
9010,9010,0,1,-3
9011,9011,0,1,-14
9012,9012,0,1,-28
9013,9013,0,1,-44
9014,9014,0,1,-59
9015,9015,0,1,-69
9016,9016,0,1,-83
9017,9017,0,1,-87
9018,9018,0,1,-101
9019,9019,0,1,-112
9020,9020,0,1,-114
9021,9021,0,1,-119
9022,9022,0,1,-121
9023,9023,0,1,-128
9024,9024,0,1,-130
9025,9025,0,1,-134
9026,9026,0,1,-131
9027,9027,0,1,-138
9028,9028,0,1,-143
9029,9029,0,1,-144
9030,9030,0,1,-141
9031,9031,0,1,-146
9032,9032,0,1,-148
9033,9033,0,1,-142
9034,9034,0,1,-139
9035,9035,0,1,-134
9036,9036,0,1,-129
9037,9037,0,1,-117
9038,9038,0,1,-105
9039,9039,0,1,-103
9040,9040,0,1,-94
9041,9041,0,1,-83
9042,9042,0,1,-72
9043,9043,0,1,-71
9044,9044,0,1,-60
9045,9045,0,1,-51
9046,9046,0,1,-40
9047,9047,0,1,-31
9048,9048,0,1,-25
9049,9049,0,1,-19
9050,9050,0,1,-8
9051,9051,0,1,0
9052,9052,0,1,5
9053,9053,0,1,17
9054,9054,0,1,25
9055,9055,0,1,25
9056,9056,0,1,36
9057,9057,0,1,35
9058,9058,0,1,39
9059,9059,0,1,51
9060,9060,0,1,51
9061,9061,0,1,53
9062,9062,0,1,60
9063,9063,0,1,60
9064,9064,0,1,61
9065,9065,0,1,62
9066,9066,0,1,68
9067,9067,0,1,70
9068,9068,0,1,71
9069,9069,0,1,73
9070,9070,0,1,81
9071,9071,0,1,87
9072,9072,0,1,97
9073,9073,0,1,97
9074,9074,0,1,103
9075,9075,0,1,109
9076,9076,0,1,115
9077,9077,0,1,125
9078,9078,0,1,128
9079,9079,0,1,125
9080,9080,0,1,130
9081,9081,0,1,133
9082,9082,0,1,137
9083,9083,0,1,137
9084,9084,0,1,137
9085,9085,0,1,134
9086,9086,0,1,130
9087,9087,0,1,128
9088,9088,0,1,126
9089,9089,0,1,116
9090,9090,0,1,109
9091,9091,0,1,99
9092,9092,0,1,88
9093,9093,0,1,81
9094,9094,0,1,62
9095,9095,0,1,53
9096,9096,0,1,42
9097,9097,0,1,30
9098,9098,0,1,16
9099,9099,0,1,6
9100,9100,0,1,-14
9101,9101,0,1,-22
9102,9102,0,1,-37
9103,9103,0,1,-52
9104,9104,0,1,-61
9105,9105,0,1,-70
9106,9106,0,1,-84
9107,9107,0,1,-93
9108,9108,0,1,-99
9109,9109,0,1,-103
9110,9110,0,1,-112
9111,9111,0,1,-114
9112,9112,0,1,-120
9113,9113,0,1,-123
9114,9114,0,1,-125
9115,9115,0,1,-130
9116,9116,0,1,-133
9117,9117,0,1,-134
9118,9118,0,1,-141
9119,9119,0,1,-139
9120,9120,0,1,-138
9121,9121,0,1,-141
9122,9122,0,1,-138
9123,9123,0,1,-134
9124,9124,0,1,-126
9125,9125,0,1,-120
9126,9126,0,1,-117
9127,9127,0,1,-103
9128,9128,0,1,-97
9129,9129,0,1,-91
9130,9130,0,1,-80
9131,9131,0,1,-73
9132,9132,0,1,-65
9133,9133,0,1,-60
9134,9134,0,1,-50
9135,9135,0,1,-39
9136,9136,0,1,-34
9137,9137,0,1,-25
9138,9138,0,1,-14
9139,9139,0,1,-8
9140,9140,0,1,0
9141,9141,0,1,8
9142,9142,0,1,12
9143,9143,0,1,20
9144,9144,0,1,28
9145,9145,0,1,33
9146,9146,0,1,37
9147,9147,0,1,38
9148,9148,0,1,42
9149,9149,0,1,48
9150,9150,0,1,55
9151,9151,0,1,56
9152,9152,0,1,55
9153,9153,0,1,50
9154,9154,0,1,54
9155,9155,0,1,57
9156,9156,0,1,54
9157,9157,0,1,65
9158,9158,0,1,66
9159,9159,0,1,71
9160,9160,0,1,78
9161,9161,0,1,85
9162,9162,0,1,92
9163,9163,0,1,100
9164,9164,0,1,102
9165,9165,0,1,108
9166,9166,0,1,112
9167,9167,0,1,115
9168,9168,0,1,122
9169,9169,0,1,121
9170,9170,0,1,119
9171,9171,0,1,121
9172,9172,0,1,125
9173,9173,0,1,121
9174,9174,0,1,127
9175,9175,0,1,123
9176,9176,0,1,116
9177,9177,0,1,112
9178,9178,0,1,107
9179,9179,0,1,96
9180,9180,0,1,88
9181,9181,0,1,76
9182,9182,0,1,68
9183,9183,0,1,53
9184,9184,0,1,44
9185,9185,0,1,29
9186,9186,0,1,19
9187,9187,0,1,4
9188,9188,0,1,-9
9189,9189,0,1,-24
9190,9190,0,1,-37
9191,9191,0,1,-49
9192,9192,0,1,-61
9193,9193,0,1,-68
9194,9194,0,1,-79
9195,9195,0,1,-95
9196,9196,0,1,-101
9197,9197,0,1,-112
9198,9198,0,1,-117
9199,9199,0,1,-118
9200,9200,0,1,-127
9201,9201,0,1,-130
9202,9202,0,1,-128
9203,9203,0,1,-130
9204,9204,0,1,-137
9205,9205,0,1,-135
9206,9206,0,1,-136
9207,9207,0,1,-138
9208,9208,0,1,-142
9209,9209,0,1,-142
9210,9210,0,1,-137
9211,9211,0,1,-141
9212,9212,0,1,-134
9213,9213,0,1,-130
9214,9214,0,1,-119
9215,9215,0,1,-110
9216,9216,0,1,-100
9217,9217,0,1,-95
9218,9218,0,1,-87
9219,9219,0,1,-72
9220,9220,0,1,-67
9221,9221,0,1,-60
9222,9222,0,1,-52
9223,9223,0,1,-47
9224,9224,0,1,-36
9225,9225,0,1,-27
9226,9226,0,1,-12
9227,9227,0,1,-5
9228,9228,0,1,0
9229,9229,0,1,9
9230,9230,0,1,16
9231,9231,0,1,23
9232,9232,0,1,29
9233,9233,0,1,34
9234,9234,0,1,36
9235,9235,0,1,44
9236,9236,0,1,48
9237,9237,0,1,59
9238,9238,0,1,57
9239,9239,0,1,61
9240,9240,0,1,61
9241,9241,0,1,61
9242,9242,0,1,63
9243,9243,0,1,64
9244,9244,0,1,70
9245,9245,0,1,69
9246,9246,0,1,72
9247,9247,0,1,77
9248,9248,0,1,84
9249,9249,0,1,91
9250,9250,0,1,97
9251,9251,0,1,104
9252,9252,0,1,109
9253,9253,0,1,111
9254,9254,0,1,117
9255,9255,0,1,124
9256,9256,0,1,124
9257,9257,0,1,131
9258,9258,0,1,132
9259,9259,0,1,133
9260,9260,0,1,135
9261,9261,0,1,135
9262,9262,0,1,137
9263,9263,0,1,133
9264,9264,0,1,134
9265,9265,0,1,121
9266,9266,0,1,119
9267,9267,0,1,110
9268,9268,0,1,105
9269,9269,0,1,92
9270,9270,0,1,82
9271,9271,0,1,67
9272,9272,0,1,58
9273,9273,0,1,46
9274,9274,0,1,38
9275,9275,0,1,18
9276,9276,0,1,7
9277,9277,0,1,-5
9278,9278,0,1,-22
9279,9279,0,1,-37
9280,9280,0,1,-49
9281,9281,0,1,-56
9282,9282,0,1,-68
9283,9283,0,1,-80
9284,9284,0,1,-89
9285,9285,0,1,-94
9286,9286,0,1,-105
9287,9287,0,1,-110
9288,9288,0,1,-112
9289,9289,0,1,-120
9290,9290,0,1,-122
9291,9291,0,1,-128
9292,9292,0,1,-128
9293,9293,0,1,-128
9294,9294,0,1,-138
9295,9295,0,1,-138
9296,9296,0,1,-143
9297,9297,0,1,-142
9298,9298,0,1,-142
9299,9299,0,1,-141
9300,9300,0,1,-141
9301,9301,0,1,-137
9302,9302,0,1,-128
9303,9303,0,1,-121
9304,9304,0,1,-116
9305,9305,0,1,-105
9306,9306,0,1,-96
9307,9307,0,1,-84
9308,9308,0,1,-84
9309,9309,0,1,-77
9310,9310,0,1,-65
9311,9311,0,1,-57
9312,9312,0,1,-48
9313,9313,0,1,-45
9314,9314,0,1,-32
9315,9315,0,1,-24
9316,9316,0,1,-16
9317,9317,0,1,-8
9318,9318,0,1,1
9319,9319,0,1,11
9320,9320,0,1,16
9321,9321,0,1,22
9322,9322,0,1,26
9323,9323,0,1,35
9324,9324,0,1,38
9325,9325,0,1,39
9326,9326,0,1,50
9327,9327,0,1,53
9328,9328,0,1,58
9329,9329,0,1,54
9330,9330,0,1,57
9331,9331,0,1,53
9332,9332,0,1,53
9333,9333,0,1,57
9334,9334,0,1,60
9335,9335,0,1,67
9336,9336,0,1,71
9337,9337,0,1,75
9338,9338,0,1,85
9339,9339,0,1,91
9340,9340,0,1,96
9341,9341,0,1,102
9342,9342,0,1,107
9343,9343,0,1,108
9344,9344,0,1,115
9345,9345,0,1,116
9346,9346,0,1,121
9347,9347,0,1,121
9348,9348,0,1,122
9349,9349,0,1,124
9350,9350,0,1,125
9351,9351,0,1,123
9352,9352,0,1,121
9353,9353,0,1,117
9354,9354,0,1,115
9355,9355,0,1,108
9356,9356,0,1,99
9357,9357,0,1,89
9358,9358,0,1,82
9359,9359,0,1,68
9360,9360,0,1,63
9361,9361,0,1,52
9362,9362,0,1,38
9363,9363,0,1,22
9364,9364,0,1,10
9365,9365,0,1,-2
9366,9366,0,1,-16
9367,9367,0,1,-32
9368,9368,0,1,-41
9369,9369,0,1,-59
9370,9370,0,1,-67
9371,9371,0,1,-77
9372,9372,0,1,-88
9373,9373,0,1,-100
9374,9374,0,1,-107
9375,9375,0,1,-115
9376,9376,0,1,-117
9377,9377,0,1,-121
9378,9378,0,1,-121
9379,9379,0,1,-127
9380,9380,0,1,-130
9381,9381,0,1,-132
9382,9382,0,1,-135
9383,9383,0,1,-132
9384,9384,0,1,-140
9385,9385,0,1,-144
9386,9386,0,1,-138
9387,9387,0,1,-141
9388,9388,0,1,-142
9389,9389,0,1,-132
9390,9390,0,1,-129
9391,9391,0,1,-123
9392,9392,0,1,-115
9393,9393,0,1,-103
9394,9394,0,1,-97
9395,9395,0,1,-86
9396,9396,0,1,-81
9397,9397,0,1,-74
9398,9398,0,1,-65
9399,9399,0,1,-60
9400,9400,0,1,-54
9401,9401,0,1,-42
9402,9402,0,1,-32
9403,9403,0,1,-22
9404,9404,0,1,-10
9405,9405,0,1,-3
9406,9406,0,1,3
9407,9407,0,1,16
9408,9408,0,1,20
9409,9409,0,1,27
9410,9410,0,1,31
9411,9411,0,1,41
9412,9412,0,1,43
9413,9413,0,1,48
9414,9414,0,1,53
9415,9415,0,1,62
9416,9416,0,1,66
9417,9417,0,1,67
9418,9418,0,1,62
9419,9419,0,1,65
9420,9420,0,1,65
9421,9421,0,1,68
9422,9422,0,1,74
9423,9423,0,1,73
9424,9424,0,1,80
9425,9425,0,1,82
9426,9426,0,1,85
9427,9427,0,1,96
9428,9428,0,1,102
9429,9429,0,1,107
9430,9430,0,1,116
9431,9431,0,1,121
9432,9432,0,1,118
9433,9433,0,1,124
9434,9434,0,1,126
9435,9435,0,1,133
9436,9436,0,1,131
9437,9437,0,1,133
9438,9438,0,1,133
9439,9439,0,1,130
9440,9440,0,1,128
9441,9441,0,1,130
9442,9442,0,1,127
9443,9443,0,1,121
9444,9444,0,1,116
9445,9445,0,1,107
9446,9446,0,1,95
9447,9447,0,1,83
9448,9448,0,1,72
9449,9449,0,1,62
9450,9450,0,1,47
9451,9451,0,1,35
9452,9452,0,1,22
9453,9453,0,1,14
9454,9454,0,1,-5
9455,9455,0,1,-16
9456,9456,0,1,-26
9457,9457,0,1,-42
9458,9458,0,1,-52
9459,9459,0,1,-64
9460,9460,0,1,-79
9461,9461,0,1,-90
9462,9462,0,1,-98
9463,9463,0,1,-105
9464,9464,0,1,-108
9465,9465,0,1,-114
9466,9466,0,1,-125
9467,9467,0,1,-120
9468,9468,0,1,-125
9469,9469,0,1,-132
9470,9470,0,1,-132
9471,9471,0,1,-135
9472,9472,0,1,-139
9473,9473,0,1,-138
9474,9474,0,1,-146
9475,9475,0,1,-147
9476,9476,0,1,-143
9477,9477,0,1,-140
9478,9478,0,1,-136
9479,9479,0,1,-131
9480,9480,0,1,-128
9481,9481,0,1,-116
9482,9482,0,1,-106
9483,9483,0,1,-97
9484,9484,0,1,-93
9485,9485,0,1,-83
9486,9486,0,1,-76
9487,9487,0,1,-65
9488,9488,0,1,-63
9489,9489,0,1,-56
9490,9490,0,1,-45
9491,9491,0,1,-36
9492,9492,0,1,-27
9493,9493,0,1,-19
9494,9494,0,1,-13
9495,9495,0,1,-2
9496,9496,0,1,2
9497,9497,0,1,11
9498,9498,0,1,20
9499,9499,0,1,23
9500,9500,0,1,29
9501,9501,0,1,37
9502,9502,0,1,38
9503,9503,0,1,43
9504,9504,0,1,49
9505,9505,0,1,53
9506,9506,0,1,57
9507,9507,0,1,53
9508,9508,0,1,53
9509,9509,0,1,58
9510,9510,0,1,58
9511,9511,0,1,61
9512,9512,0,1,64
9513,9513,0,1,71
9514,9514,0,1,71
9515,9515,0,1,82
9516,9516,0,1,89
9517,9517,0,1,97
9518,9518,0,1,103
9519,9519,0,1,101
9520,9520,0,1,108
9521,9521,0,1,119
9522,9522,0,1,116
9523,9523,0,1,121
9524,9524,0,1,124
9525,9525,0,1,126
9526,9526,0,1,126
9527,9527,0,1,123
9528,9528,0,1,127
9529,9529,0,1,123
9530,9530,0,1,125
9531,9531,0,1,125
9532,9532,0,1,115
9533,9533,0,1,111
9534,9534,0,1,99
9535,9535,0,1,92
9536,9536,0,1,83
9537,9537,0,1,74
9538,9538,0,1,62
9539,9539,0,1,47
9540,9540,0,1,32
9541,9541,0,1,27
9542,9542,0,1,10
9543,9543,0,1,-7
9544,9544,0,1,-20
9545,9545,0,1,-28
9546,9546,0,1,-43
9547,9547,0,1,-59
9548,9548,0,1,-71
9549,9549,0,1,-76
9550,9550,0,1,-88
9551,9551,0,1,-93
9552,9552,0,1,-102
9553,9553,0,1,-110
9554,9554,0,1,-110
9555,9555,0,1,-120
9556,9556,0,1,-120
9557,9557,0,1,-122
9558,9558,0,1,-128
9559,9559,0,1,-129
9560,9560,0,1,-132
9561,9561,0,1,-132
9562,9562,0,1,-141
9563,9563,0,1,-143
9564,9564,0,1,-140
9565,9565,0,1,-136
9566,9566,0,1,-138
9567,9567,0,1,-128
9568,9568,0,1,-124
9569,9569,0,1,-118
9570,9570,0,1,-106
9571,9571,0,1,-103
9572,9572,0,1,-90
9573,9573,0,1,-85
9574,9574,0,1,-75
9575,9575,0,1,-67
9576,9576,0,1,-60
9577,9577,0,1,-48
9578,9578,0,1,-41
9579,9579,0,1,-33
9580,9580,0,1,-23
9581,9581,0,1,-20
9582,9582,0,1,-12
9583,9583,0,1,0
9584,9584,0,1,6
9585,9585,0,1,19
9586,9586,0,1,22
9587,9587,0,1,27
9588,9588,0,1,31
9589,9589,0,1,36
9590,9590,0,1,41
9591,9591,0,1,46
9592,9592,0,1,50
9593,9593,0,1,57
9594,9594,0,1,60
9595,9595,0,1,62
9596,9596,0,1,61
9597,9597,0,1,62
9598,9598,0,1,61
9599,9599,0,1,64
9600,9600,0,1,65
9601,9601,0,1,73
9602,9602,0,1,74
9603,9603,0,1,79
9604,9604,0,1,91
9605,9605,0,1,98
9606,9606,0,1,99
9607,9607,0,1,109
9608,9608,0,1,111
9609,9609,0,1,111
9610,9610,0,1,118
9611,9611,0,1,122
9612,9612,0,1,128
9613,9613,0,1,127
9614,9614,0,1,128
9615,9615,0,1,129
9616,9616,0,1,126
9617,9617,0,1,133
9618,9618,0,1,131
9619,9619,0,1,125
9620,9620,0,1,117
9621,9621,0,1,114
9622,9622,0,1,106
9623,9623,0,1,96
9624,9624,0,1,91
9625,9625,0,1,78
9626,9626,0,1,65
9627,9627,0,1,56
9628,9628,0,1,42
9629,9629,0,1,29
9630,9630,0,1,16
9631,9631,0,1,3
9632,9632,0,1,-9
9633,9633,0,1,-24
9634,9634,0,1,-39
9635,9635,0,1,-47
9636,9636,0,1,-60
9637,9637,0,1,-76
9638,9638,0,1,-84
9639,9639,0,1,-98
9640,9640,0,1,-100
9641,9641,0,1,-112
9642,9642,0,1,-116
9643,9643,0,1,-120
9644,9644,0,1,-124
9645,9645,0,1,-126
9646,9646,0,1,-126
9647,9647,0,1,-135
9648,9648,0,1,-137
9649,9649,0,1,-136
9650,9650,0,1,-138
9651,9651,0,1,-140
9652,9652,0,1,-145
9653,9653,0,1,-142
9654,9654,0,1,-140
9655,9655,0,1,-140
9656,9656,0,1,-130
9657,9657,0,1,-126
9658,9658,0,1,-120
9659,9659,0,1,-109
9660,9660,0,1,-101
9661,9661,0,1,-93
9662,9662,0,1,-84
9663,9663,0,1,-80
9664,9664,0,1,-68
9665,9665,0,1,-66
9666,9666,0,1,-56
9667,9667,0,1,-48
9668,9668,0,1,-38
9669,9669,0,1,-31
9670,9670,0,1,-20
9671,9671,0,1,-13
9672,9672,0,1,-4
9673,9673,0,1,3
9674,9674,0,1,9
9675,9675,0,1,17
9676,9676,0,1,23
9677,9677,0,1,25
9678,9678,0,1,35
9679,9679,0,1,40
9680,9680,0,1,40
9681,9681,0,1,51
9682,9682,0,1,49
9683,9683,0,1,57
9684,9684,0,1,55
9685,9685,0,1,55
9686,9686,0,1,55
9687,9687,0,1,59
9688,9688,0,1,63
9689,9689,0,1,65
9690,9690,0,1,62
9691,9691,0,1,67
9692,9692,0,1,76
9693,9693,0,1,82
9694,9694,0,1,85
9695,9695,0,1,92
9696,9696,0,1,101
9697,9697,0,1,106
9698,9698,0,1,111
9699,9699,0,1,119
9700,9700,0,1,119
9701,9701,0,1,122
9702,9702,0,1,121
9703,9703,0,1,125
9704,9704,0,1,131
9705,9705,0,1,126
9706,9706,0,1,125
9707,9707,0,1,125
9708,9708,0,1,128
9709,9709,0,1,119
9710,9710,0,1,113
9711,9711,0,1,108
9712,9712,0,1,99
9713,9713,0,1,88
9714,9714,0,1,75
9715,9715,0,1,66
9716,9716,0,1,54
9717,9717,0,1,43
9718,9718,0,1,27
9719,9719,0,1,16
9720,9720,0,1,3
9721,9721,0,1,-8
9722,9722,0,1,-28
9723,9723,0,1,-38
9724,9724,0,1,-54
9725,9725,0,1,-67
9726,9726,0,1,-75
9727,9727,0,1,-81
9728,9728,0,1,-94
9729,9729,0,1,-99
9730,9730,0,1,-108
9731,9731,0,1,-113
9732,9732,0,1,-118
9733,9733,0,1,-123
9734,9734,0,1,-119
9735,9735,0,1,-125
9736,9736,0,1,-128
9737,9737,0,1,-133
9738,9738,0,1,-136
9739,9739,0,1,-139
9740,9740,0,1,-142
9741,9741,0,1,-140
9742,9742,0,1,-139
9743,9743,0,1,-134
9744,9744,0,1,-134
9745,9745,0,1,-132
9746,9746,0,1,-118
9747,9747,0,1,-116
9748,9748,0,1,-104
9749,9749,0,1,-95
9750,9750,0,1,-87
9751,9751,0,1,-79
9752,9752,0,1,-68
9753,9753,0,1,-66
9754,9754,0,1,-57
9755,9755,0,1,-48
9756,9756,0,1,-37
9757,9757,0,1,-34
9758,9758,0,1,-19
9759,9759,0,1,-16
9760,9760,0,1,-8
9761,9761,0,1,0
9762,9762,0,1,9
9763,9763,0,1,22
9764,9764,0,1,29
9765,9765,0,1,34
9766,9766,0,1,35
9767,9767,0,1,44
9768,9768,0,1,43
9769,9769,0,1,51
9770,9770,0,1,54
9771,9771,0,1,58
9772,9772,0,1,61
9773,9773,0,1,61
9774,9774,0,1,64
9775,9775,0,1,66
9776,9776,0,1,64
9777,9777,0,1,65
9778,9778,0,1,68
9779,9779,0,1,75
9780,9780,0,1,79
9781,9781,0,1,81
9782,9782,0,1,90
9783,9783,0,1,96
9784,9784,0,1,97
9785,9785,0,1,104
9786,9786,0,1,115
9787,9787,0,1,117
9788,9788,0,1,117
9789,9789,0,1,126
9790,9790,0,1,126
9791,9791,0,1,131
9792,9792,0,1,126
9793,9793,0,1,131
9794,9794,0,1,135
9795,9795,0,1,134
9796,9796,0,1,129
9797,9797,0,1,125
9798,9798,0,1,123
9799,9799,0,1,111
9800,9800,0,1,105
9801,9801,0,1,94
9802,9802,0,1,90
9803,9803,0,1,77
9804,9804,0,1,66
9805,9805,0,1,51
9806,9806,0,1,43
9807,9807,0,1,29
9808,9808,0,1,16
9809,9809,0,1,-2
9810,9810,0,1,-19
9811,9811,0,1,-31
9812,9812,0,1,-41
9813,9813,0,1,-53
9814,9814,0,1,-72
9815,9815,0,1,-82
9816,9816,0,1,-96
9817,9817,0,1,-103
9818,9818,0,1,-108
9819,9819,0,1,-115
9820,9820,0,1,-122
9821,9821,0,1,-126
9822,9822,0,1,-131
9823,9823,0,1,-131
9824,9824,0,1,-136
9825,9825,0,1,-141
9826,9826,0,1,-141
9827,9827,0,1,-143
9828,9828,0,1,-146
9829,9829,0,1,-150
9830,9830,0,1,-147
9831,9831,0,1,-146
9832,9832,0,1,-144
9833,9833,0,1,-143
9834,9834,0,1,-131
9835,9835,0,1,-128
9836,9836,0,1,-119
9837,9837,0,1,-106
9838,9838,0,1,-100
9839,9839,0,1,-92
9840,9840,0,1,-84
9841,9841,0,1,-72
9842,9842,0,1,-64
9843,9843,0,1,-61
9844,9844,0,1,-54
9845,9845,0,1,-44
9846,9846,0,1,-32
9847,9847,0,1,-29
9848,9848,0,1,-18
9849,9849,0,1,-6
9850,9850,0,1,1
9851,9851,0,1,2
9852,9852,0,1,13
9853,9853,0,1,20
9854,9854,0,1,24
9855,9855,0,1,29
9856,9856,0,1,34
9857,9857,0,1,39
9858,9858,0,1,47
9859,9859,0,1,47
9860,9860,0,1,53
9861,9861,0,1,54
9862,9862,0,1,57
9863,9863,0,1,53
9864,9864,0,1,59
9865,9865,0,1,56
9866,9866,0,1,62
9867,9867,0,1,62
9868,9868,0,1,66
9869,9869,0,1,75
9870,9870,0,1,82
9871,9871,0,1,86
9872,9872,0,1,92
9873,9873,0,1,97
9874,9874,0,1,103
9875,9875,0,1,111
9876,9876,0,1,116
9877,9877,0,1,123
9878,9878,0,1,127
9879,9879,0,1,126
9880,9880,0,1,127
9881,9881,0,1,125
9882,9882,0,1,126
9883,9883,0,1,130
9884,9884,0,1,130
9885,9885,0,1,131
9886,9886,0,1,125
9887,9887,0,1,118
9888,9888,0,1,111
9889,9889,0,1,106
9890,9890,0,1,97
9891,9891,0,1,82
9892,9892,0,1,74
9893,9893,0,1,58
9894,9894,0,1,51
9895,9895,0,1,36
9896,9896,0,1,27
9897,9897,0,1,11
9898,9898,0,1,-4
9899,9899,0,1,-16
9900,9900,0,1,-29
9901,9901,0,1,-43
9902,9902,0,1,-56
9903,9903,0,1,-68
9904,9904,0,1,-77
9905,9905,0,1,-93
9906,9906,0,1,-101
9907,9907,0,1,-101
9908,9908,0,1,-110
9909,9909,0,1,-111
9910,9910,0,1,-119
9911,9911,0,1,-124
9912,9912,0,1,-124
9913,9913,0,1,-124
9914,9914,0,1,-132
9915,9915,0,1,-132
9916,9916,0,1,-134
9917,9917,0,1,-132
9918,9918,0,1,-133
9919,9919,0,1,-134
9920,9920,0,1,-134
9921,9921,0,1,-131
9922,9922,0,1,-129
9923,9923,0,1,-123
9924,9924,0,1,-116
9925,9925,0,1,-109
9926,9926,0,1,-95
9927,9927,0,1,-86
9928,9928,0,1,-79
9929,9929,0,1,-71
9930,9930,0,1,-63
9931,9931,0,1,-62
9932,9932,0,1,-48
9933,9933,0,1,-44
9934,9934,0,1,-36
9935,9935,0,1,-25
9936,9936,0,1,-15
9937,9937,0,1,-11
9938,9938,0,1,1
9939,9939,0,1,9
9940,9940,0,1,16
